iter	AUC	Logloss
13146	0.8633634448	0.4831692814
13147	0.8633683324	0.4831637763
13148	0.8633728921	0.4831593722
13149	0.8633779287	0.4831545196
13150	0.8633825183	0.4831495038
13151	0.8633875847	0.4831437133
13152	0.8633925915	0.4831384936
13153	0.863397181	0.4831335186
13154	0.8634021282	0.4831283805
13155	0.8634061217	0.4831233648
13156	0.8634111881	0.4831183898
13157	0.8634163141	0.4831130478
13158	0.8634212613	0.4831079505
13159	0.8634263873	0.4831021192
13160	0.8634315729	0.4830968587
13161	0.8634354472	0.4830916391
13162	0.863440454	0.4830858893
13163	0.863445878	0.4830809144
13164	0.8634495735	0.4830767142
13165	0.8634535074	0.4830716576
13166	0.863458097	0.4830664788
13167	0.8634611964	0.4830601989
13168	0.8634656966	0.4830551423
13169	0.8634703755	0.4830497596
13170	0.863476187	0.4830448254
13171	0.8634805977	0.4830403397
13172	0.863484621	0.4830357725
13173	0.8634890616	0.4830297373
13174	0.8634940386	0.4830249255
13175	0.8634995818	0.4830195835
13176	0.8635050058	0.4830139968
13177	0.8635097742	0.4830088179
13178	0.8635145426	0.4830044546
13179	0.8635191321	0.482999235
13180	0.8635233641	0.4829940153
13181	0.8635271192	0.4829887957
13182	0.8635314703	0.4829840654
13183	0.8635367751	0.4829786418
13184	0.8635412157	0.4829736669
13185	0.8635454774	0.4829690997
13186	0.8635502458	0.4829634315
13187	0.8635551035	0.4829580079
13188	0.8635578454	0.482952829
13189	0.8635625839	0.4829475686
13190	0.8635672927	0.4829427975
13191	0.8635721803	0.4829372517
13192	0.863576591	0.4829325621
13193	0.8635807335	0.4829275872
13194	0.8635859489	0.4829221228
13195	0.8635893464	0.4829172702
13196	0.863594234	0.4829115612
13197	0.8635978103	0.4829069532
13198	0.8636026978	0.4829014073
13199	0.8636079431	0.4828960654
13200	0.8636137247	0.4828903564
13201	0.8636181056	0.4828851775
13202	0.8636231422	0.4828798355
13203	0.863627553	0.4828745343
13204	0.8636320829	0.482869437
13205	0.8636370301	0.4828648698
13206	0.8636413217	0.482859487
13207	0.863645941	0.4828544713
13208	0.8636497855	0.4828490477
13209	0.8636548519	0.4828428902
13210	0.8636597991	0.4828380375
13211	0.8636648059	0.4828324509
13212	0.8636675477	0.4828274759
13213	0.8636722565	0.4828225009
13214	0.8636767268	0.4828174036
13215	0.8636817336	0.4828127549
13216	0.8636869788	0.4828073721
13217	0.8636907339	0.4828031311
13218	0.8636956811	0.4827984416
13219	0.8637013137	0.4827925695
13220	0.8637061715	0.482787146
13221	0.8637115657	0.482781437
13222	0.8637166619	0.4827761765
13223	0.8637214005	0.4827712423
13224	0.8637244701	0.4827662266
13225	0.8637297153	0.4827605584
13226	0.8637341559	0.4827550533
13227	0.8637374341	0.4827490996
13228	0.8637418747	0.4827444509
13229	0.8637468815	0.482739272
13230	0.8637520671	0.4827332368
13231	0.863756299	0.4827287511
13232	0.8637589812	0.4827235315
13233	0.8637642562	0.4827177817
13234	0.863769114	0.4827129699
13235	0.8637735844	0.482708158
13236	0.8637770414	0.4827027344
13237	0.8637826443	0.482696373
13238	0.863786459	0.4826914388
13239	0.8637910485	0.48268679
13240	0.8637955189	0.4826821005
13241	0.8638002276	0.4826756983
13242	0.8638050556	0.4826710088
13243	0.8638097644	0.482665993
13244	0.863814801	0.4826609772
13245	0.8638197184	0.4826558392
13246	0.8638232946	0.4826506603
13247	0.863828361	0.4826459708
13248	0.8638336658	0.4826399763
13249	0.8638385534	0.4826349606
13250	0.8638433814	0.4826296594
13251	0.8638478518	0.4826251737
13252	0.8638507128	0.4826195055
13253	0.8638538718	0.4826137965
13254	0.8638586998	0.4826082506
13255	0.8638641834	0.4826032349
13256	0.8638682365	0.482598423
13257	0.8638732433	0.4825933257
13258	0.8638785481	0.4825871681
13259	0.8638837934	0.4825817446
13260	0.8638878465	0.482577259
13261	0.8638925552	0.4825724471
13262	0.8638963103	0.4825680838
13263	0.8639013767	0.482562334
13264	0.8639056087	0.4825567882
13265	0.8639088869	0.4825518132
13266	0.8639131188	0.4825472868
13267	0.8639165163	0.4825427196
13268	0.8639218211	0.4825374591
13269	0.8639249802	0.4825326473
13270	0.8639293313	0.4825273461
13271	0.8639348149	0.4825216779
13272	0.8639395833	0.4825163359
13273	0.8639447093	0.4825107492
13274	0.8639497757	0.4825052849
13275	0.8639548719	0.4825001468
13276	0.8639597893	0.4824937854
13277	0.8639646173	0.4824894628
13278	0.8639684916	0.4824844879
13279	0.8639732003	0.4824792274
13280	0.8639788032	0.4824736408
13281	0.8639844656	0.4824673609
13282	0.8639888167	0.4824618966
13283	0.8639938235	0.4824569624
13284	0.8639980555	0.4824525583
13285	0.864002943	0.4824466046
13286	0.8640072048	0.4824415481
13287	0.8640119433	0.482436777
13288	0.8640164733	0.4824316797
13289	0.8640207946	0.4824267047
13290	0.864023149	0.4824211588
13291	0.8640280366	0.4824165101
13292	0.864033699	0.4824105564
13293	0.8640365601	0.4824048882
13294	0.8640411198	0.4823994239
13295	0.8640463948	0.4823941635
13296	0.8640515208	0.4823886176
13297	0.8640567958	0.4823829901
13298	0.8640593886	0.4823773627
13299	0.8640645742	0.4823717761
13300	0.8640676737	0.4823672089
13301	0.8640722036	0.4823619077
13302	0.8640773594	0.4823562802
13303	0.8640816808	0.4823513868
13304	0.8640850782	0.4823463303
13305	0.864089787	0.4823410698
13306	0.8640930653	0.4823358094
13307	0.8640982509	0.4823308344
13308	0.864103049	0.4823250031
13309	0.8641085029	0.4823197427
13310	0.8641127348	0.4823144415
13311	0.8641171455	0.4823096296
13312	0.86412251	0.48230441
13313	0.8641263843	0.4822985786
13314	0.8641309738	0.4822933182
13315	0.8641360998	0.482288751
13316	0.8641406894	0.4822835314
13317	0.8641456366	0.4822776185
13318	0.8641493022	0.4822728882
13319	0.8641521931	0.4822671384
13320	0.864157021	0.4822619187
13321	0.8641600609	0.4822571884
13322	0.8641651273	0.4822516018
13323	0.8641699553	0.4822462598
13324	0.8641728163	0.4822408363
13325	0.8641753197	0.4822357797
13326	0.8641802669	0.4822309271
13327	0.8641849756	0.4822251773
13328	0.8641901016	0.4822201615
13329	0.8641935587	0.4822146972
13330	0.8641985059	0.4822099261
13331	0.8642033637	0.4822038909
13332	0.8642078638	0.4821998538
13333	0.8642109036	0.482194308
13334	0.8642164469	0.482187865
13335	0.8642213941	0.4821826861
13336	0.8642258644	0.482178282
13337	0.8642303348	0.4821731031
13338	0.8642341495	0.4821682097
13339	0.8642384112	0.4821629085
13340	0.8642428517	0.4821582598
13341	0.8642474711	0.4821530401
13342	0.8642522097	0.4821476166
13343	0.8642564416	0.4821422338
13344	0.8642614484	0.4821372588
13345	0.8642666936	0.4821321207
13346	0.8642710447	0.4821268603
13347	0.8642758131	0.4821215183
13348	0.8642801046	0.4821161763
13349	0.8642835617	0.4821117315
13350	0.8642881513	0.4821065526
13351	0.864292562	0.4821019854
13352	0.8642975688	0.482097092
13353	0.8643020391	0.4820920762
13354	0.8643074632	0.4820863673
13355	0.8643116653	0.4820811068
13356	0.8643163443	0.4820759687
13357	0.8643204868	0.4820711976
13358	0.864326179	0.4820656518
13359	0.8643293679	0.4820605137
13360	0.8643324375	0.482055294
13361	0.8643377423	0.4820502375
13362	0.8643426895	0.4820445693
13363	0.8643470407	0.4820398798
13364	0.864351809	0.4820347417
13365	0.8643570542	0.4820293589
13366	0.864361316	0.4820248325
13367	0.8643662333	0.4820196536
13368	0.8643710017	0.4820138631
13369	0.8643757105	0.4820089696
13370	0.8643804193	0.4820039539
13371	0.8643852472	0.4819983672
13372	0.8643897772	0.4819931884
13373	0.8643942475	0.4819878872
13374	0.8643989563	0.4819821374
13375	0.8644031286	0.4819770401
13376	0.8644078076	0.4819714534
13377	0.8644132316	0.4819666008
13378	0.864418447	0.4819607287
13379	0.864423275	0.4819558352
13380	0.864428401	0.4819506564
13381	0.8644325733	0.4819446619
13382	0.8644371629	0.4819398908
13383	0.8644420505	0.4819345489
13384	0.8644455671	0.4819303079
13385	0.8644509315	0.4819242727
13386	0.8644560575	0.4819191754
13387	0.8644609153	0.4819137518
13388	0.8644630313	0.4819088176
13389	0.8644675016	0.4819036795
13390	0.8644712567	0.4818988269
13391	0.8644769788	0.4818930363
13392	0.8644815087	0.4818883468
13393	0.8644862175	0.4818832495
13394	0.8644907176	0.4818778667
13395	0.8644946814	0.4818727694
13396	0.8644982874	0.4818683653
13397	0.8645029068	0.4818634311
13398	0.8645076156	0.4818576406
13399	0.8645100892	0.481853155
13400	0.8645133376	0.4818482208
13401	0.8645182252	0.4818425933
13402	0.8645234704	0.4818370882
13403	0.8645269275	0.4818317462
13404	0.8645316958	0.4818267305
13405	0.8645355105	0.4818226526
13406	0.8645402193	0.4818173106
13407	0.8645436764	0.4818127434
13408	0.8645475507	0.4818079316
13409	0.8645523787	0.481802508
13410	0.8645576835	0.4817969214
13411	0.8645604253	0.4817919056
13412	0.8645650744	0.4817864413
13413	0.8645699024	0.4817818333
13414	0.8645746112	0.4817762875
13415	0.8645794094	0.4817715164
13416	0.8645838499	0.4817665414
13417	0.8645889759	0.4817618926
13418	0.8645935655	0.4817565099
13419	0.864597559	0.4817512087
13420	0.8646028042	0.4817463968
13421	0.8646082878	0.4817401577
13422	0.8646112084	0.4817340409
13423	0.8646150827	0.4817291475
13424	0.8646199107	0.4817230715
13425	0.8646228909	0.4817171994
13426	0.8646268845	0.4817127545
13427	0.8646318316	0.4817074941
13428	0.8646367788	0.4817023968
13429	0.8646422625	0.4816963208
13430	0.8646472096	0.4816906934
13431	0.8646526933	0.4816853922
13432	0.8646582365	0.4816797647
13433	0.8646626472	0.4816754014
13434	0.864667207	0.4816699779
13435	0.8646714091	0.481665166
13436	0.8646748662	0.481660558
13437	0.86468032	0.4816556646
13438	0.8646847308	0.4816497925
13439	0.8646885157	0.481645103
13440	0.8646928668	0.4816397202
13441	0.8646964133	0.4816349084
13442	0.8647012711	0.4816300557
13443	0.8647053838	0.4816247953
13444	0.8647096753	0.4816197388
13445	0.8647142649	0.4816140705
13446	0.8647188544	0.4816092179
13447	0.8647235632	0.4816042837
13448	0.8647281528	0.481599635
13449	0.8647331893	0.4815934366
13450	0.8647380471	0.4815885024
13451	0.8647421002	0.4815833643
13452	0.8647468686	0.4815784301
13453	0.8647512794	0.4815736998
13454	0.8647546768	0.4815683171
13455	0.8647596538	0.4815624449
13456	0.8647650182	0.4815564913
13457	0.8647691011	0.4815526173
13458	0.8647717237	0.4815467044
13459	0.8647763729	0.4815416887
13460	0.8647800684	0.4815375701
13461	0.8647843301	0.4815328805
13462	0.8647894859	0.4815277832
13463	0.8647930324	0.481523583
13464	0.8647984266	0.4815177517
13465	0.8648023605	0.4815130622
13466	0.8648072481	0.4815084542
13467	0.8648124933	0.4815026229
13468	0.8648148477	0.4814961391
13469	0.8648186326	0.4814923875
13470	0.8648214936	0.4814865154
13471	0.864825666	0.4814813773
13472	0.8648306727	0.4814761168
13473	0.8648346663	0.481471672
13474	0.8648386002	0.4814666154
13475	0.8648434877	0.4814609065
13476	0.8648466468	0.4814566247
13477	0.8648514748	0.4814514866
13478	0.86485672	0.4814465524
13479	0.8648598492	0.4814421076
13480	0.8648645282	0.4814370918
13481	0.8648675084	0.4814322392
13482	0.8648723364	0.4814270195
13483	0.864877224	0.4814219222
13484	0.8648820519	0.4814165802
13485	0.8648866415	0.4814121761
13486	0.8648915291	0.4814063856
13487	0.8648962975	0.4814015737
13488	0.8649013042	0.4813964356
13489	0.8649061024	0.4813915422
13490	0.8649109602	0.481386241
13491	0.8649162054	0.4813810214
13492	0.8649207354	0.4813760056
13493	0.8649238348	0.4813712345
13494	0.8649286628	0.4813651585
13495	0.8649332225	0.4813603059
13496	0.8649381101	0.4813548416
13497	0.8649413586	0.481349785
13498	0.8649456799	0.481344443
13499	0.8649501801	0.4813391826
13500	0.8649548888	0.4813341261
13501	0.8649588823	0.4813298035
13502	0.8649625182	0.4813242984
13503	0.8649675846	0.4813191196
13504	0.864972651	0.4813130844
13505	0.864977181	0.4813081094
13506	0.8649818897	0.4813029713
13507	0.8649867177	0.4812975885
13508	0.8649921417	0.4812916756
13509	0.8649950027	0.4812866599
13510	0.8649991155	0.4812815626
13511	0.8650042415	0.4812760575
13512	0.8650093377	0.4812707563
13513	0.8650131822	0.4812658628
13514	0.8650175929	0.4812601131
13515	0.8650226593	0.4812548934
13516	0.8650274873	0.4812497553
13517	0.8650322855	0.4812444133
13518	0.8650367856	0.4812396423
13519	0.8650425375	0.4812338517
13520	0.865046978	0.481228836
13521	0.8650517464	0.4812234532
13522	0.8650566339	0.4812176219
13523	0.8650612235	0.4812126469
13524	0.8650646806	0.4812080389
13525	0.8650695086	0.4812030232
13526	0.8650740981	0.4811976812
13527	0.8650779724	0.4811929916
13528	0.8650822043	0.4811882613
13529	0.8650870919	0.481182797
13530	0.8650916815	0.4811778628
13531	0.8650966287	0.4811725616
13532	0.8650994897	0.4811670973
13533	0.8651051521	0.481161266
13534	0.8651105762	0.481155924
13535	0.8651157916	0.4811507043
13536	0.8651211858	0.4811452808
13537	0.865126133	0.4811404281
13538	0.8651304841	0.4811353716
13539	0.8651354313	0.4811298665
13540	0.8651388586	0.4811252178
13541	0.8651435971	0.4811206098
13542	0.8651486635	0.4811152678
13543	0.8651521206	0.4811095996
13544	0.8651559949	0.4811055625
13545	0.8651613593	0.4810998943
13546	0.8651661873	0.4810946747
13547	0.8651715517	0.4810888841
13548	0.8651739359	0.4810831343
13549	0.8651791215	0.4810779147
13550	0.8651837111	0.4810725727
13551	0.8651891947	0.4810671899
13552	0.8651936352	0.4810625412
13553	0.8651970625	0.4810584633
13554	0.8652020693	0.4810531621
13555	0.8652070165	0.4810479833
13556	0.8652120829	0.4810420704
13557	0.8652160764	0.4810375847
13558	0.8652203083	0.4810328137
13559	0.8652258515	0.4810269415
13560	0.8652308583	0.481022252
13561	0.8652361035	0.4810164207
13562	0.8652402759	0.4810116496
13563	0.865244329	0.4810062668
13564	0.8652489185	0.4810007617
13565	0.8652532101	0.480995379
13566	0.8652575612	0.4809908118
13567	0.8652621508	0.4809853882
13568	0.8652664423	0.4809803725
13569	0.8652718067	0.4809749897
13570	0.8652766347	0.4809700555
13571	0.8652812839	0.4809639387
13572	0.8652840853	0.4809582298
13573	0.8652875423	0.4809533363
13574	0.8652923703	0.4809485245
13575	0.8652981222	0.4809425708
13576	0.8653030992	0.4809377997
13577	0.8653068542	0.4809331918
13578	0.8653111458	0.4809283799
13579	0.8653162122	0.4809231195
13580	0.8653203249	0.4809179814
13581	0.8653241992	0.480913455
13582	0.8653287292	0.4809084392
13583	0.8653336167	0.480903505
13584	0.8653389215	0.4808975921
13585	0.8653435111	0.4808922909
13586	0.8653482497	0.480887479
13587	0.8653524518	0.4808826264
13588	0.8653557301	0.4808780592
13589	0.8653609157	0.4808722687
13590	0.8653653264	0.4808670898
13591	0.8653710485	0.48086134
13592	0.8653742671	0.4808558757
13593	0.8653789163	0.480850656
13594	0.8653841019	0.4808454364
13595	0.8653890491	0.4808400944
13596	0.8653932214	0.4808354864
13597	0.865398407	0.4808303076
13598	0.8654007316	0.4808238238
13599	0.8654054403	0.4808190935
13600	0.8654102087	0.4808138738
13601	0.8654142022	0.4808099183
13602	0.8654192686	0.4808051472
13603	0.8654230833	0.4807998868
13604	0.8654280305	0.4807949526
13605	0.8654328585	0.4807895698
13606	0.8654378057	0.4807843094
13607	0.8654427826	0.4807787635
13608	0.8654473424	0.4807734215
13609	0.8654516935	0.4807686505
13610	0.8654559851	0.4807637163
13611	0.8654603362	0.4807592306
13612	0.8654649258	0.4807541741
13613	0.8654696345	0.4807492807
13614	0.8654745221	0.4807443872
13615	0.8654795289	0.4807385151
13616	0.8654845357	0.4807334178
13617	0.8654901385	0.4807281982
13618	0.865493536	0.4807227339
13619	0.8654980063	0.4807177589
13620	0.8655030131	0.4807127839
13621	0.8655068576	0.4807067487
13622	0.8655094504	0.4807023446
13623	0.8655127883	0.4806975327
13624	0.8655179143	0.4806928024
13625	0.8655225039	0.4806874604
13626	0.8655272126	0.480681466
13627	0.8655322194	0.4806763687
13628	0.8655377626	0.480670782
13629	0.8655433655	0.4806655624
13630	0.8655478954	0.480660302
13631	0.8655528426	0.4806547561
13632	0.8655577302	0.4806497811
13633	0.8655621409	0.4806444799
13634	0.8655655682	0.480639301
13635	0.865570426	0.4806339998
13636	0.8655759096	0.48062825
13637	0.8655810356	0.4806229081
13638	0.8655864	0.4806176884
13639	0.865591675	0.4806117348
13640	0.8655959368	0.4806072899
13641	0.8656005859	0.4806015809
13642	0.8656048477	0.4805960758
13643	0.865609616	0.4805908969
13644	0.8656134009	0.4805862482
13645	0.8656181097	0.4805813548
13646	0.8656223416	0.4805768283
13647	0.8656264842	0.4805723019
13648	0.8656308055	0.4805671231
13649	0.8656352162	0.480561985
13650	0.865639329	0.480556276
13651	0.8656423688	0.4805517496
13652	0.8656470776	0.4805470193
13653	0.8656517267	0.4805416773
13654	0.8656552434	0.4805371509
13655	0.8656603992	0.4805318496
13656	0.8656653166	0.480526997
13657	0.8656708002	0.4805215735
13658	0.865675658	0.4805156198
13659	0.8656800985	0.4805107672
13660	0.8656850457	0.4805058737
13661	0.8656892478	0.4805018774
13662	0.8656919003	0.4804964131
13663	0.8656974435	0.4804904187
13664	0.8657010794	0.4804851175
13665	0.8657054901	0.4804797347
13666	0.8657106757	0.4804742296
13667	0.8657134473	0.4804696216
13668	0.8657184541	0.4804640758
13669	0.8657227755	0.48045906
13670	0.8657273054	0.4804541666
13671	0.8657329082	0.480448376
13672	0.865737617	0.4804434011
13673	0.865742594	0.4804374474
13674	0.8657476306	0.4804323501
13675	0.8657521605	0.4804270897
13676	0.8657572269	0.4804217069
13677	0.8657611609	0.4804170581
13678	0.8657661676	0.4804114715
13679	0.8657697439	0.4804064557
13680	0.8657732606	0.4804018478
13681	0.8657767177	0.4803974029
13682	0.865781486	0.4803927134
13683	0.865786314	0.4803871675
13684	0.8657909632	0.4803822333
13685	0.8657963276	0.4803760757
13686	0.8658008277	0.48037106
13687	0.8658047915	0.4803664928
13688	0.8658077121	0.480360743
13689	0.8658125401	0.4803555234
13690	0.8658180833	0.4803501406
13691	0.8658220172	0.4803454919
13692	0.8658265471	0.4803406392
13693	0.8658311367	0.4803351749
13694	0.8658353686	0.4803301999
13695	0.865837872	0.480325021
13696	0.865840435	0.4803206985
13697	0.8658450842	0.4803157643
13698	0.8658499122	0.4803103
13699	0.8658545017	0.4803046318
13700	0.8658593297	0.4802994937
13701	0.8658645749	0.4802943148
13702	0.8658691347	0.4802890952
13703	0.8658739924	0.4802835901
13704	0.8658783436	0.4802794714
13705	0.865883559	0.4802739256
13706	0.8658878505	0.4802689098
13707	0.8658925295	0.4802639348
13708	0.8658965826	0.4802588783
13709	0.865899384	0.4802532101
13710	0.8659036756	0.4802482351
13711	0.8659086823	0.4802427708
13712	0.8659129739	0.4802384075
13713	0.8659180999	0.4802331878
13714	0.8659222722	0.4802284983
13715	0.8659271002	0.4802231971
13716	0.8659322262	0.4802187115
13717	0.8659363985	0.4802135734
13718	0.8659413457	0.4802084761
13719	0.8659447432	0.4802032564
13720	0.8659496307	0.480198363
13721	0.8659530282	0.4801933472
13722	0.8659579754	0.4801883723
13723	0.8659623861	0.4801830303
13724	0.8659665585	0.4801782184
13725	0.8659712076	0.4801729988
13726	0.8659746647	0.4801686762
13727	0.8659798503	0.4801630896
13728	0.8659844697	0.4801581146
13729	0.8659891784	0.4801522833
13730	0.8659942448	0.4801469413
13731	0.8660001755	0.4801415993
13732	0.8660048842	0.4801369098
13733	0.8660097718	0.4801320164
13734	0.8660143018	0.4801270414
13735	0.8660184741	0.4801222703
13736	0.8660229146	0.4801172138
13737	0.8660283089	0.4801117902
13738	0.866032511	0.4801068152
13739	0.8660371006	0.4801014732
13740	0.8660404086	0.4800959274
13741	0.866045475	0.4800903815
13742	0.8660496473	0.4800856512
13743	0.8660547137	0.4800806354
13744	0.8660597801	0.4800755381
13745	0.8660642505	0.4800710117
13746	0.8660695553	0.4800651396
13747	0.866074264	0.4800593083
13748	0.8660792112	0.4800538439
13749	0.8660842776	0.4800480534
13750	0.8660883904	0.480043894
13751	0.8660933971	0.4800387967
13752	0.8660984039	0.4800337401
13753	0.8661032915	0.4800286836
13754	0.8661074638	0.4800240756
13755	0.8661116958	0.4800183259
13756	0.8661165833	0.4800132693
13757	0.8661216497	0.4800078866
13758	0.8661260605	0.4800025854
13759	0.866129458	0.4799983444
13760	0.8661334515	0.4799932879
13761	0.8661378026	0.4799894547
13762	0.8661420941	0.4799837457
13763	0.8661441803	0.4799786484
13764	0.8661495447	0.4799735918
13765	0.8661541343	0.4799680867
13766	0.8661589026	0.4799627855
13767	0.8661640286	0.4799571173
13768	0.8661686778	0.4799524686
13769	0.8661738336	0.4799474936
13770	0.8661786914	0.479941703
13771	0.866183579	0.4799359125
13772	0.8661884069	0.479930489
13773	0.8661918044	0.4799259218
13774	0.8661964238	0.4799204167
13775	0.8661996126	0.4799155232
13776	0.8662043512	0.4799110376
13777	0.8662093282	0.4799055325
13778	0.8662138879	0.4799003944
13779	0.8662182689	0.4798952971
13780	0.8662230968	0.4798898736
13781	0.8662257791	0.4798843277
13782	0.8662304282	0.479879108
13783	0.8662355542	0.4798736845
13784	0.866240412	0.4798682202
13785	0.8662454486	0.4798630005
13786	0.866250217	0.479857577
13787	0.8662548065	0.4798531729
13788	0.8662600517	0.47984726
13789	0.8662650287	0.4798420811
13790	0.866269052	0.4798377586
13791	0.8662731051	0.4798325797
13792	0.8662764728	0.479827564
13793	0.866280973	0.4798227929
13794	0.8662857413	0.4798178587
13795	0.8662891984	0.4798139847
13796	0.866294086	0.4798081942
13797	0.8662988544	0.4798025668
13798	0.8663034141	0.4797970617
13799	0.8663079143	0.4797920867
13800	0.8663122654	0.4797870709
13801	0.8663170934	0.479782463
13802	0.8663213253	0.4797768355
13803	0.8663263917	0.4797720237
13804	0.8663307428	0.479767538
13805	0.866335094	0.4797617883
13806	0.866340518	0.4797563647
13807	0.8663451672	0.4797506149
13808	0.8663490713	0.4797464555
13809	0.8663511276	0.4797419699
13810	0.8663549125	0.4797369949
13811	0.8663588166	0.4797318976
13812	0.8663612008	0.4797261478
13813	0.8663665652	0.4797212952
13814	0.8663704991	0.4797169727
13815	0.8663743436	0.4797115083
13816	0.866378963	0.4797069412
13817	0.8663839102	0.4797018438
13818	0.8663886786	0.4796958086
13819	0.8663929701	0.4796906705
13820	0.8663977385	0.4796857771
13821	0.8664018512	0.4796803943
13822	0.8664066195	0.4796754601
13823	0.8664108515	0.4796704852
13824	0.8664133251	0.4796648577
13825	0.8664179742	0.479659842
13826	0.8664222956	0.4796546223
13827	0.8664271533	0.4796490764
13828	0.8664326668	0.479642348
13829	0.8664373159	0.4796372915
13830	0.8664408922	0.4796330505
13831	0.8664448261	0.4796278308
13832	0.8664498031	0.4796227335
13833	0.8664540648	0.4796182479
13834	0.8664572835	0.4796133545
13835	0.8664600849	0.4796076455
13836	0.8664647341	0.4796032006
13837	0.8664681315	0.4795981033
13838	0.8664715886	0.4795929652
13839	0.8664746284	0.4795884388
13840	0.8664793968	0.4795833007
13841	0.866484642	0.4795775917
13842	0.8664894104	0.4795722497
13843	0.8664937615	0.4795667039
13844	0.8664985001	0.4795617289
13845	0.8665026128	0.4795567539
13846	0.866507709	0.479551575
13847	0.8665123582	0.4795462738
13848	0.8665165901	0.4795415435
13849	0.8665218353	0.4795360792
13850	0.8665260077	0.479530778
13851	0.866530478	0.4795259253
13852	0.866535008	0.4795213174
13853	0.8665394783	0.4795162201
13854	0.8665448427	0.4795105518
13855	0.866549015	0.4795055769
13856	0.8665526509	0.4795000718
13857	0.8665573001	0.4794955454
13858	0.8665621877	0.4794900403
13859	0.8665676713	0.479484005
13860	0.8665716052	0.4794797233
13861	0.8665766716	0.4794746668
13862	0.8665807843	0.479469651
13863	0.8665852547	0.4794645129
13864	0.8665897846	0.479459334
13865	0.8665940762	0.4794552562
13866	0.8665984869	0.4794502812
13867	0.8666023612	0.4794456325
13868	0.8666069508	0.4794413915
13869	0.8666119576	0.4794360087
13870	0.8666173816	0.4794300551
13871	0.8666232824	0.4794238975
13872	0.8666276932	0.4794180662
13873	0.8666322827	0.4794133359
13874	0.8666369319	0.4794089318
13875	0.8666411638	0.4794036714
13876	0.8666445911	0.4793990634
13877	0.8666493893	0.4793929874
13878	0.8666526079	0.4793886649
13879	0.8666570783	0.4793836083
13880	0.8666609526	0.4793787965
13881	0.8666661978	0.4793733729
13882	0.866671145	0.4793683164
13883	0.8666742444	0.4793635861
13884	0.866679132	0.479358448
13885	0.8666838408	0.4793528206
13886	0.8666892648	0.479347764
13887	0.8666924834	0.4793426667
13888	0.8666969538	0.4793376917
13889	0.8667015433	0.4793322682
13890	0.8667057157	0.4793274971
13891	0.8667106628	0.4793215435
13892	0.8667154312	0.4793164869
13893	0.8667202592	0.4793113488
13894	0.8667255342	0.4793055583
13895	0.8667312264	0.4792998085
13896	0.8667340875	0.4792947927
13897	0.866738975	0.4792897362
13898	0.8667439818	0.4792845166
13899	0.866749078	0.4792793785
13900	0.8667530417	0.4792745258
13901	0.8667587042	0.4792680013
13902	0.8667621017	0.4792638826
13903	0.8667666912	0.4792592747
13904	0.8667717576	0.4792532802
13905	0.8667764068	0.4792484684
13906	0.8667814434	0.4792434934
13907	0.8667857945	0.4792383145
13908	0.8667901754	0.4792335026
13909	0.8667954206	0.4792275898
13910	0.8667978048	0.479222574
13911	0.866802454	0.4792178029
13912	0.8668058217	0.4792125425
13913	0.8668102622	0.4792074044
13914	0.8668129444	0.4792027964
13915	0.8668178916	0.4791972505
13916	0.8668218851	0.4791921125
13917	0.8668268323	0.479186485
13918	0.8668320775	0.4791809391
13919	0.8668373227	0.4791753525
13920	0.8668417335	0.4791702144
13921	0.8668473959	0.4791644238
13922	0.8668512702	0.4791587964
13923	0.8668560088	0.479153903
13924	0.8668607473	0.4791485202
13925	0.8668648005	0.479143219
13926	0.8668701053	0.4791382848
13927	0.8668740988	0.479133473
13928	0.8668781519	0.4791283349
13929	0.8668831587	0.4791234414
13930	0.866887033	0.479118548
13931	0.8668913245	0.4791130021
13932	0.8668955564	0.4791085165
13933	0.8669006824	0.4791031337
13934	0.8669050336	0.4790986073
13935	0.8669087291	0.4790943256
13936	0.8669133782	0.4790891059
13937	0.8669179082	0.4790836008
13938	0.866922915	0.4790785443
13939	0.8669282198	0.4790729169
13940	0.8669325113	0.479068105
13941	0.8669371605	0.479062763
13942	0.866941303	0.479057788
13943	0.86694628	0.4790527723
13944	0.8669504523	0.4790475526
13945	0.8669550419	0.4790431078
13946	0.8669573963	0.4790370318
13947	0.8669631183	0.4790311597
13948	0.8669669032	0.4790261439
13949	0.8669710755	0.4790211689
13950	0.8669760227	0.4790160716
13951	0.8669791818	0.4790107704
13952	0.8669830561	0.479006244
13953	0.8669849634	0.4790010651
13954	0.866989553	0.4789958455
13955	0.8669937849	0.4789907074
13956	0.8669971228	0.4789855285
13957	0.8670009971	0.4789804312
13958	0.8670053482	0.4789756601
13959	0.8670102954	0.4789702366
13960	0.8670130372	0.4789659141
13961	0.8670176268	0.4789606944
13962	0.8670222759	0.478955434
13963	0.8670264482	0.478950826
13964	0.8670306802	0.4789469113
13965	0.867035687	0.4789412023
13966	0.8670403361	0.4789364312
13967	0.8670451641	0.4789314562
13968	0.8670502305	0.478926155
13969	0.8670538664	0.4789210577
13970	0.8670582771	0.4789162051
13971	0.867061615	0.4789123311
13972	0.8670665026	0.4789069483
13973	0.8670690656	0.4789018102
13974	0.8670727313	0.4788967945
13975	0.867076695	0.4788912894
13976	0.8670805693	0.4788869261
13977	0.8670833111	0.4788812579
13978	0.8670865893	0.4788767722
