iter	Passed	Remaining
1661	88938	713751
1662	88990	713690
1663	89042	713627
1664	89096	713578
1665	89150	713527
1666	89204	713474
1667	89258	713423
1668	89312	713378
1669	89364	713313
1670	89415	713233
1671	89473	713217
1672	89534	713226
1673	89587	713167
1674	89642	713124
1675	89688	713009
1676	89744	712981
1677	89791	712873
1678	89838	712767
1679	89882	712643
1680	89930	712545
1681	89986	712505
1682	90044	712491
1683	90105	712496
1684	90163	712479
1685	90213	712394
1686	90269	712363
1687	90326	712334
1688	90380	712290
1689	90436	712252
1690	90489	712197
1691	90545	712160
1692	90604	712151
1693	90664	712150
1694	90720	712117
1695	90768	712022
1696	90825	711990
1697	90874	711900
1698	90940	711951
1699	91054	712370
1700	91118	712395
1701	91182	712423
1702	91250	712479
1703	91316	712529
1704	91377	712530
1705	91444	712577
1706	91512	712638
1707	91583	712723
1708	91652	712786
1709	91757	713134
1710	91833	713256
1711	91915	713420
1712	91973	713398
1713	92037	713426
1714	92112	713536
1715	92208	713811
1716	92287	713952
1717	92374	714157
1718	92459	714339
1719	92524	714374
1720	92599	714486
1721	92656	714457
1722	92732	714570
1723	92808	714686
1724	92891	714859
1725	93051	715626
1726	93126	715731
1727	93184	715712
1728	93249	715743
1729	93355	716084
1730	93416	716083
1731	93476	716074
1732	93543	716119
1733	93599	716086
1734	93658	716066
1735	93714	716031
1736	93777	716042
1737	93836	716032
1738	93899	716040
1739	93960	716046
1740	94018	716016
1741	94069	715943
1742	94135	715978
1743	94190	715935
1744	94246	715895
1745	94300	715841
1746	94353	715778
1747	94405	715707
1748	94463	715687
1749	94531	715741
1750	94588	715708
1751	94639	715629
1752	94691	715564
1753	94741	715475
1754	94797	715435
1755	94856	715423
1756	94907	715344
1757	94956	715253
1758	95012	715209
1759	95063	715138
1760	95117	715082
1761	95176	715066
1762	95248	715145
1763	95320	715228
1764	95391	715299
1765	95442	715227
1766	95501	715210
1767	95564	715223
1768	95618	715163
1769	95678	715156
1770	95736	715128
1771	95787	715055
1772	95837	714971
1773	95887	714882
1774	95937	714803
1775	95984	714694
1776	96041	714663
1777	96093	714594
1778	96151	714566
1779	96214	714583
1780	96278	714599
1781	96349	714669
1782	96412	714684
1783	96476	714704
1784	96534	714683
1785	96595	714677
1786	96647	714607
1787	96704	714575
1788	96761	714542
1789	96817	714500
1790	96874	714470
1791	96936	714473
1792	97109	715298
1793	97325	716432
1794	97402	716546
1795	97462	716530
1796	97520	716504
1797	97573	716446
1798	97637	716462
1799	97688	716385
1800	97756	716429
1801	97809	716363
1802	97866	716333
1803	97912	716215
1804	97974	716220
1805	98026	716149
1806	98083	716116
1807	98144	716105
1808	98207	716118
1809	98267	716106
1810	98320	716040
1811	98375	715992
1812	98429	715933
1813	98495	715966
1814	98558	715971
1815	98619	715968
1816	98687	716013
1817	98749	716016
1818	98823	716105
1819	98874	716024
1820	98932	715997
1821	98987	715949
1822	99039	715877
1823	99090	715801
1824	99142	715724
1825	99200	715701
1826	99275	715791
1827	99470	716750
1828	99856	719086
1829	99946	719286
1830	100043	719535
1831	100128	719697
1832	100201	719775
1833	100270	719827
1834	100329	719801
1835	100393	719812
1836	100474	719947
1837	100553	720067
1838	100616	720072
1839	100679	720079
1840	100745	720106
1841	100810	720121
1842	100863	720057
1843	100916	719988
1844	100982	720013
1845	101044	720010
1846	101112	720047
1847	101179	720083
1848	101252	720157
1849	101313	720145
1850	101370	720109
1851	101434	720119
1852	101501	720154
1853	101562	720143
1854	101618	720097
1855	101769	720719
1856	101854	720881
1857	101934	721005
1858	102039	721302
1859	102113	721381
1860	102187	721465
1861	102253	721484
1862	102306	721419
1863	102388	721552
1864	102455	721586
1865	102512	721543
1866	102564	721468
1867	102631	721494
1868	102698	721524
1869	102749	721447
1870	102799	721354
1871	102858	721328
1872	102921	721328
1873	102976	721276
1874	103046	721327
1875	103118	721388
1876	103186	721427
1877	103248	721422
1878	103342	721635
1879	103549	722641
1880	103640	722840
1881	103712	722898
1882	103769	722861
1883	103827	722826
1884	103887	722801
1885	103952	722817
1886	104015	722815
1887	104074	722791
1888	104130	722736
1889	104197	722767
1890	104312	723125
1891	104379	723151
1892	104458	723266
1893	104528	723308
1894	104592	723317
1895	104657	723330
1896	104724	723358
1897	104782	723317
1898	104848	723335
1899	104912	723344
1900	105001	723518
1901	105111	723840
1902	105238	724281
1903	105322	724425
1904	105408	724578
1905	105503	724797
1906	105591	724967
1907	105685	725176
1908	105779	725382
1909	105878	725628
1910	105993	725977
1911	106100	726275
1912	106203	726548
1913	106304	726803
1914	106391	726961
1915	106474	727094
1916	106563	727267
1917	106657	727472
1918	106755	727705
1919	106845	727882
1920	106930	728027
1921	107056	728455
1922	107232	729213
1923	107361	729657
1924	107463	729916
1925	107569	730196
1926	107675	730486
1927	107764	730653
1928	107847	730778
1929	107931	730912
1930	108024	731110
1931	108111	731262
1932	108205	731465
1933	108303	731691
1934	108396	731889
1935	108494	732110
1936	108581	732265
1937	108668	732416
1938	108773	732691
1939	108865	732876
1940	108960	733083
1941	109061	733327
1942	109201	733836
1943	109395	734708
1944	109612	735729
1945	109725	736053
1946	109809	736178
1947	109897	736332
1948	109986	736495
1949	110073	736643
1950	110172	736872
1951	110268	737084
1952	110357	737243
1953	110442	737378
1954	110537	737577
1955	110629	737755
1956	110719	737919
1957	110819	738152
1958	110919	738385
1959	111022	738641
1960	111113	738812
1961	111198	738944
1962	111283	739075
1963	111373	739238
1964	111476	739488
1965	111571	739683
1966	111659	739838
1967	111760	740070
1968	111850	740233
1969	111954	740488
1970	112058	740744
1971	112145	740890
1972	112234	741041
1973	112339	741304
1974	112436	741514
1975	112537	741742
1976	112632	741941
1977	112728	742140
1978	112834	742404
1979	112929	742597
1980	113023	742781
1981	113110	742922
1982	113198	743067
1983	113300	743304
1984	113384	743427
1985	113492	743702
1986	113578	743836
1987	113674	744030
1988	113775	744256
1989	113868	744435
1990	113956	744577
1991	114047	744744
1992	114135	744889
1993	114228	745062
1994	114314	745194
1995	114409	745380
1996	114512	745623
1997	114653	746111
1998	114763	746393
1999	114874	746686
2000	114971	746885
2001	115078	747147
2002	115175	747345
2003	115275	747567
2004	115372	747763
2005	115478	748018
2006	115589	748309
2007	115680	748466
2008	115792	748758
2009	115882	748912
2010	115979	749110
2011	116076	749302
2012	116171	749490
2013	116253	749584
2014	116337	749697
2015	116422	749817
2016	116514	749976
2017	116609	750161
2018	116702	750329
2019	116796	750503
2020	116878	750601
2021	116985	750862
2022	117080	751038
2023	117171	751196
2024	117261	751343
2025	117347	751462
2026	117442	751642
2027	117530	751775
2028	117615	751891
2029	117695	751975
2030	117793	752174
2031	117894	752387
2032	117994	752597
2033	118077	752697
2034	118170	752866
2035	118258	752994
2036	118335	753061
2037	118425	753203
2038	118506	753289
2039	118587	753380
2040	118678	753532
2041	118765	753655
2042	118865	753861
2043	118956	754014
2044	119046	754152
2045	119149	754381
2046	119231	754474
2047	119327	754654
2048	119437	754923
2049	119552	755222
2050	119645	755381
2051	119733	755510
2052	119812	755585
2053	119909	755767
2054	119994	755880
2055	120080	755991
2056	120165	756103
2057	120258	756262
2058	120361	756483
2059	120459	756671
2060	120552	756830
2061	120645	756986
2062	120731	757102
2063	120822	757250
2064	120920	757434
2065	121002	757521
2066	121083	757609
2067	121173	757745
2068	121271	757934
2069	121359	758056
2070	121449	758192
2071	121551	758405
2072	121636	758509
2073	121721	758617
2074	121810	758748
2075	121895	758850
2076	122011	759150
2077	122097	759261
2078	122200	759475
2079	122294	759636
2080	122405	759900
2081	122501	760075
2082	122583	760158
2083	122672	760288
2084	122758	760395
2085	122852	760555
2086	122945	760706
2087	123031	760818
2088	123110	760881
2089	123218	761125
2090	123299	761199
2091	123381	761283
2092	123473	761430
2093	123583	761682
2094	123680	761857
2095	123782	762063
2096	123891	762310
2097	123984	762464
2098	124086	762667
2099	124190	762885
2100	124273	762972
2101	124362	763094
2102	124452	763224
2103	124536	763318
2104	124630	763471
2105	124712	763553
2106	124814	763755
2107	124907	763902
2108	124992	763998
2109	125094	764201
2110	125198	764413
2111	125287	764535
2112	125373	764642
2113	125472	764823
2114	125556	764912
2115	125642	765017
2116	125739	765187
2117	125836	765353
2118	125938	765558
2119	126022	765648
2120	126106	765734
2121	126211	765954
2122	126325	766226
2123	126421	766384
2124	126511	766512
2125	126612	766702
2126	126699	766809
2127	126789	766931
2128	126890	767126
2129	126994	767331
2130	127085	767460
2131	127191	767680
2132	127289	767853
2133	127393	768059
2134	127481	768171
2135	127574	768311
2136	127662	768426
2137	127757	768577
2138	127864	768803
2139	127957	768942
2140	128047	769060
2141	128151	769267
2142	128235	769352
2143	128321	769449
2144	128426	769659
2145	128521	769810
2146	128603	769882
2147	128700	770048
2148	128785	770135
2149	128874	770250
2150	128969	770398
2151	129062	770538
2152	129150	770646
2153	129254	770845
2154	129336	770918
2155	129423	771020
2156	129504	771083
2157	129592	771190
2158	129682	771308
2159	129778	771460
2160	129864	771555
2161	129960	771709
2162	130057	771868
2163	130158	772048
2164	130255	772210
2165	130342	772309
2166	130432	772422
2167	130522	772538
2168	130601	772592
2169	130681	772646
2170	130766	772732
2171	130850	772810
2172	130939	772923
2173	131038	773088
2174	131140	773273
2175	131238	773440
2176	131322	773518
2177	131402	773573
2178	131483	773634
2179	131579	773781
2180	131664	773867
2181	131769	774068
2182	131860	774189
2183	131961	774367
2184	132050	774473
2185	132150	774648
2186	132242	774773
2187	132327	774856
2188	132433	775058
2189	132512	775108
2190	132596	775184
2191	132684	775286
2192	132780	775431
2193	132876	775579
2194	132968	775697
2195	133059	775818
2196	133158	775982
2197	133250	776100
2198	133338	776198
2199	133438	776368
2200	133529	776486
2201	133619	776592
2202	133713	776725
2203	133801	776828
2204	133889	776924
2205	133972	776993
2206	134064	777111
2207	134148	777186
2208	134229	777240
2209	134324	777380
2210	134410	777465
2211	134514	777654
2212	134596	777718
2213	134704	777927
2214	134788	777998
2215	134874	778085
2216	134977	778264
2217	135073	778408
2218	135156	778474
2219	135256	778636
2220	135351	778774
2221	135437	778856
2222	135527	778963
2223	135632	779153
2224	135719	779241
2225	135814	779376
2226	135914	779540
2227	135996	779597
2228	136088	779713
2229	136178	779817
2230	136278	779980
2231	136364	780062
2232	136448	780133
2233	136535	780219
2234	136639	780405
2235	136730	780516
2236	136811	780568
2237	136904	780683
2238	137002	780832
2239	137103	780998
2240	137186	781065
2241	137268	781120
2242	137359	781225
2243	137454	781360
2244	137540	781438
2245	137632	781549
2246	137724	781666
2247	137823	781814
2248	137917	781939
2249	138004	782027
2250	138098	782148
2251	138190	782259
2252	138293	782435
2253	138396	782610
2254	138485	782702
2255	138580	782834
2256	138668	782920
2257	138756	783006
2258	138854	783152
2259	138946	783263
2260	139040	783383
2261	139129	783481
2262	139211	783531
2263	139316	783716
2264	139406	783814
2265	139492	783888
2266	139580	783976
2267	139678	784118
2268	139758	784162
2269	139841	784219
2270	139935	784342
2271	140037	784505
2272	140134	784640
2273	140217	784697
2274	140309	784808
2275	140397	784894
2276	140491	785012
2277	140581	785108
2278	140662	785154
2279	140769	785345
2280	140874	785523
2281	140976	785688
2282	141060	785752
2283	141152	785854
2284	141236	785919
2285	141332	786043
2286	141420	786132
2287	141505	786196
2288	141600	786318
2289	141693	786430
2290	141773	786468
2291	141858	786534
2292	141964	786716
2293	142056	786820
2294	142154	786957
2295	142252	787096
2296	142353	787249
2297	142456	787414
2298	142543	787494
2299	142625	787540
2300	142716	787636
2301	142817	787791
2302	142896	787821
2303	142987	787918
2304	143076	788004
2305	143161	788069
2306	143251	788165
2307	143343	788264
2308	143428	788329
2309	143512	788388
2310	143618	788562
2311	143701	788619
2312	143789	788695
2313	143882	788806
2314	143968	788871
2315	144077	789065
2316	144164	789138
2317	144250	789207
2318	144343	789313
2319	144428	789373
2320	144526	789509
2321	144623	789636
2322	144713	789727
2323	144802	789808
2324	144885	789858
2325	144968	789912
2326	145054	789976
2327	145142	790055
2328	145222	790087
2329	145310	790164
2330	145407	790292
2331	145492	790351
2332	145572	790384
2333	145673	790530
2334	145754	790568
2335	145836	790613
2336	145929	790716
2337	146027	790845
2338	146133	791020
2339	146216	791070
2340	146298	791114
2341	146379	791152
2342	146475	791270
2343	146564	791346
2344	146656	791443
2345	146741	791501
2346	146839	791634
2347	146931	791725
2348	147012	791763
2349	147107	791876
2350	147192	791936
2351	147275	791979
2352	147362	792050
2353	147461	792184
2354	147544	792231
2355	147636	792325
2356	147726	792407
2357	147819	792507
2358	147917	792635
2359	148006	792715
2360	148110	792873
2361	148195	792927
2362	148281	792986
2363	148363	793029
2364	148445	793068
2365	148527	793109
2366	148620	793209
2367	148705	793262
2368	148799	793367
2369	148883	793416
2370	148981	793539
2371	149076	793648
2372	149167	793738
2373	149261	793837
2374	149356	793946
2375	149456	794084
2376	149550	794186
2377	149633	794227
2378	149726	794325
2379	149805	794347
2380	149896	794434
2381	149991	794540
2382	150076	794591
2383	150162	794650
2384	150259	794769
2385	150359	794903
2386	150495	795222
2387	150592	795341
2388	150679	795403
2389	150790	795593
2390	150888	795712
2391	150980	795802
2392	151079	795930
2393	151182	796076
2394	151274	796164
2395	151363	796237
2396	151451	796302
2397	151542	796388
2398	151641	796515
2399	151744	796659
2400	151849	796815
2401	151965	797029
2402	152069	797179
2403	152234	797646
2404	152326	797734
2405	152414	797800
2406	152503	797870
2407	152590	797929
2408	152679	797999
2409	152769	798076
2410	152856	798135
2411	152945	798209
2412	153029	798251
2413	153127	798368
2414	153212	798416
2415	153294	798450
2416	153388	798547
2417	153546	798974
2418	153658	799164
2419	153745	799221
2420	153841	799329
2421	153929	799389
2422	154012	799426
2423	154102	799502
2424	154193	799582
2425	154299	799738
2426	154387	799797
2427	154481	799891
2428	154576	799992
2429	154659	800030
2430	154755	800131
2431	154854	800252
2432	154953	800371
2433	155057	800513
2434	155142	800562
2435	155235	800650
2436	155327	800730
2437	155417	800802
2438	155510	800889
2439	155621	801070
2440	155714	801153
2441	155808	801246
2442	155901	801334
2443	155984	801365
2444	156085	801494
2445	156175	801562
2446	156278	801700
2447	156369	801778
2448	156456	801833
2449	156555	801948
2450	156660	802094
2451	156760	802214
2452	156849	802280
2453	156938	802344
2454	157029	802415
2455	157120	802491
2456	157199	802505
2457	157289	802573
2458	157377	802630
2459	157465	802689
2460	157559	802777
2461	157645	802827
2462	157739	802915
2463	157819	802930
2464	157919	803049
2465	158021	803178
2466	158134	803361
2467	158277	803702
2468	158387	803871
2469	158484	803970
2470	158585	804093
2471	158678	804174
2472	158759	804199
2473	158852	804277
2474	158958	804423
2475	159065	804576
2476	159164	804691
2477	159256	804764
2478	159341	804806
2479	159440	804916
2480	159563	805147
2481	159696	805433
2482	159799	805563
2483	159927	805819
2484	160036	805980
2485	160162	806223
2486	160259	806324
2487	160346	806372
2488	160492	806716
2489	160575	806746
2490	160659	806781
2491	160756	806879
2492	160836	806891
2493	160929	806971
2494	161079	807333
2495	161187	807486
2496	161288	807606
2497	161379	807670
2498	161473	807755
2499	161579	807897
2500	161679	808009
2501	161801	808229
2502	161899	808333
2503	162002	808462
2504	162090	808511
2505	162180	808574
2506	162267	808617
2507	162370	808745
2508	162465	808831
2509	162552	808878
2510	162642	808937
2511	162731	808991
2512	162812	809010
2513	162893	809022
2514	162987	809106
2515	163074	809148
2516	163184	809308
2517	163296	809479
2518	163380	809509
2519	163467	809554
2520	163558	809619
2521	163647	809669
2522	163735	809721
2523	163817	809739
2524	163900	809764
2525	163984	809794
2526	164077	809869
2527	164175	809969
2528	164265	810023
2529	164349	810053
2530	164441	810123
2531	164537	810213
2532	164630	810282
2533	164732	810400
